Name,Category,ProductCode_เดิม,รหัสที่สกัดได้,Supplier(P-xx),ชั้นราคา,พบจาก,ตรงแคตตาล็อก,สถานะ
เก้าอี้พับแคมป์ปิ้งแบบพกพา (ขนาดกลาง),,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
เก้าอี้พับพกพาแบบกระเป๋าถือ รุ่นเล็ก,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดจาน + ถ้วยเซรามิค,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระบอกน้ำพกพา,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  4 ชิ้น Model :TFS15-4,,,TFS15-4,,,code เปล่า,TFS15-4,ตรงแคตตาล็อก (set)
กระเป๋าเอนกประสงค์ (Storage Bag),,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ร่ม 2 ชั้น,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระเป๋าผ้ากระสอบพร้อมแถบผ้าสีเขียว,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระเป๋าผ้าแคนวาสคอตตอนแถบเขียว,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระเป๋าเก็บความเย็นฟอยล์อะลูมิเนียม (Aluminum Foil Insulation Bag),,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กล่องข้าวแก้วซิลิก้า (Glass Silica Lunch Box),,,,,,,,วัสดุแพ็กเกจ
กล่องข้าวแก้วซิลิก้า (Glass Silica Lunch Box),,,,,,,,วัสดุแพ็กเกจ
กล่องข้าวแก้วซิลิก้า (Glass Silica Lunch Box),,,,,,,,วัสดุแพ็กเกจ
เข็มกลัดแม่เหล็ก,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ร่มกลับด้าน,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model :TFS18-3,,,TFS18-3,,,code เปล่า,TFS18-3,ตรงแคตตาล็อก (set)
กล่อง,,,,,,,,วัสดุแพ็กเกจ
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TMN00-2,,,TMN00-2,,,code เปล่า,TMN00-2,ตรงแคตตาล็อก (set)
กระเป๋าผ้า,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TMN03-2,,,TMN03-2,,,code เปล่า,TMN03-2,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม 6 ชิ้นพร้อมสกรีน Model :TPY00-6,,,TPY00-6,,,code เปล่า,TPY00-6,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TGC21-2,,,TGC21-2,,,code เปล่า,TGC21-2,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model : QZA00-3,,,QZA00-3,,,code เปล่า,QZA00-3,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model : QZA01-3,,,QZA01-3,,,code เปล่า,QZA01-3,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model : QZA02-3,,,QZA02-3,,,code เปล่า,QZA02-3,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model : QZA03-3,,,QZA03-3,,,code เปล่า,QZA03-3,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  4 ชิ้น Model : TPC03-4,,,TPC03-4,,,code เปล่า,TPC03-4,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model :TCW0013,,,TCW0013,,,code เปล่า,TCW0013,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model :TPJ0123,,,TPJ0123,,,code เปล่า,,มีรหัส แต่ไม่อยู่ในแคตตาล็อกใบราคา
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model :TTZ00-3,,,TTZ00-3,,,code เปล่า,TTZ00-3,ตรงแคตตาล็อก (set)
กล่องกระดาษ,,,,,,,,วัสดุแพ็กเกจ
แก้วเซรามิก,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
เครื่องชาร์จไร้สายพร้อมลำโพงบลูทูธในตัว Model -M6008Q,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model :TPC15-3,,,TPC15-3,,,code เปล่า,TPC15-3,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  1 ชิ้น Model :TYS01-1,,,TYS01-1,,,code เปล่า,TYS01-1,ตรงแคตตาล็อก (single)
ชุดของขวัญในกล่องพรีเมี่ยม  4 ชิ้น,,,,,,,,วัสดุแพ็กเกจ
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TBT10-2,,,TBT10-2,,,code เปล่า,TBT10-2,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model : TBT10-3,,,TBT10-3,,,code เปล่า,TBT10-3,ตรงแคตตาล็อก (set)
Signature Aroma Set,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระเป๋าถุงผ้าพับได้ (Foldable Bag),,,,,,,,วัสดุแพ็กเกจ
Art toy,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
แว่นไฟ LED,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
แว่นไฟ,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ตุ๊กตาคาปิบาร่า,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระเป๋าผ้าแคนวาส WS (WS Canvas Tote Bag),,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
พัดลม,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
กระบอกน้ำเก็บอุณหภูมิ,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
สมุดโน้ตอัจฉริยะ,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TFS16-2,,,TFS16-2,,,code เปล่า,TFS16-2,ตรงแคตตาล็อก (set)
หมอนพร้อมปลอก,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TSB03-2,,,TSB03-2,,,code เปล่า,TSB03-2,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TSB03-2,,,TSB03-2,,,code เปล่า,TSB03-2,ตรงแคตตาล็อก (set)
สมุด,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
เครื่องฟอกอากาศในรถ Model:JHQ-T4,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
เครื่องฟอกอากาศในรถยนต์แบบพกพา,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :TGC04-44(2),,,TGC04-44,,,code เปล่า,TGC04-44,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :MZC00-3(2),,,MZC00-3,,,code เปล่า,MZC00-3,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  2 ชิ้น Model :MZB00-6(2),,,MZB00-6,,,code เปล่า,MZB00-6,ตรงแคตตาล็อก (set)
ม่านกันแดดรถยนต์,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
แก้วเก็บอุณหภูมิทรงไข่,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
แก้วสแตนเลสเก็บอุณหภูมิ,,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
Power Bank รุ่น N89 (แบบมีสายชาร์จปกติ),,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
MagSafe Wireless Magnetic PowerBank (แบบชาร์จไร้สายแม่เหล็ก),,,,,,,,สินค้า ไม่มีรหัส — ต้องออกรหัส
ชุดของขวัญในกล่องพรีเมี่ยม  5 ชิ้น Model :TPH00-5,,,TPH00-5,,,code เปล่า,TPH00-5,ตรงแคตตาล็อก (set)
ชุดของขวัญในกล่องพรีเมี่ยม  3 ชิ้น Model :TPJ00-3,,,TPJ00-3,,,code เปล่า,TPJ00-3,ตรงแคตตาล็อก (set)
